name,sku_code,studio_price,main_image,angle_images,publish,is_best_seller,is_featured_product,small_desc,long_desc,highlights,services,specifications,brand_color,size,category,sub_category,ideal_for,brand,type,inventory,sleeve,neck_front,neck_back,opening,fit,style,weave_type,pattern,embellished,embroidered,occasion,age_group,seller,designer,warranty,fabric/material,fabric_care/care,ean_upc,vat,measuring_unit,dimension_unit,package_length,package_width,package_height,package_weight,pack_of,sales_package,meta_desc,meta_keywords,disclaimer,is_rent,is_sell,categories_id
Sri Shringarr Fashion Fancy Hair Accessory/Hair Brooch/Hair Jewellery  for Women.FL452ON,FL452ON,325,FL452ON-325 (4)  C.jpg,"FL452ON-325 (7)  C.jpg, FL452ON-325 (8)  C.jpg, FL452ON-325 (6)  C.jpg",1,,,,"•Sri Shringarr Fashion Womens  Hair Accessory/Hair Brooch/Hair Jewellery  designed by Yosshita & Neha. 
•Look feminine and elegant by adorning this in your hairstyle.
•Featuring attractive designs, this Hair Accessory/Hair Brooch/Hair Jewellery can look beautiful and can be tried with different hairstyles.
•So enhance your style quotient on almost any occasion by wearing this  Hair Accessory/Hair Brooch/Hair Jewellery . 
•These  are studded with Silver Diamond/Stones & Pearls.
•It is flexible & easy to use . 
•Can be used by Newbies & Professionals as well. 
•Be creative to use in various type of hairstyles & give an elegant touch to your attire. 
•This has been intricately designed for all the hairstylists.
•This can be secured to the hair using bobby pins.",,,,Silver & White ,,Jewellery/ Hair Accessories,Hair Accessories,Women,Sri Shringarr Fashion Studio,,9,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,Stone/Diamonds & Pearls,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,1,1 Hair Accessory/Hair Brooch/Hair Jewellery,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
Sri Shringarr Fashion Fancy Hair Accessory/Hair Brooch/Hair Jewellery  for Women.FL453ON,FL453ON,250,FL453ON-250 (8).jpg,"FL453ON-250 (2).jpg, FL453ON-250 (6).jpg, FL453ON-250 (4).jpg",1,,,,"•Sri Shringarr Fashion Womens  Hair Accessory/Hair Brooch/Hair Jewellery  designed by Yosshita & Neha. 
•Look feminine and elegant by adorning this in your hairstyle.
•Featuring attractive designs, this Hair Accessory/Hair Brooch/Hair Jewellery can look beautiful and can be tried with different hairstyles.
•So enhance your style quotient on almost any occasion by wearing this  Hair Accessory/Hair Brooch/Hair Jewellery . 
•These  are studded with Silver Diamond/Stones & Pearls.
•It is flexible & easy to use . 
•Can be used by Newbies & Professionals as well. 
•Be creative to use in various type of hairstyles & give an elegant touch to your attire. 
•This has been intricately designed for all the hairstylists.
•This can be secured to the hair using bobby pins.",,,,Silver,,Jewellery/ Hair Accessories,Hair Accessories,Women,Sri Shringarr Fashion Studio,,13,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Crystal, Stone/Diamonds","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,1,1 Hair Accessory/Hair Brooch/Hair Jewellery,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
Sri Shringarr Fashion Studio kundan hair piece for women HA261.,HA261,900,HA261ON-900 (10).jpg,"HA261ON-900 (1).jpg, HA261ON-900 (4).jpg, HA261ON-900 (5).jpg",1,,,,"•Kundan hair accessory with gold, pink & moti combination.
•This will match well with lehengas and heavy ethnic outfits.
•Style you hair with this hair accessory.",,,,"Gold, White, Pink, Green",,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan/Polki, Pearl","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,1,1 Hair Acessory,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
Sri Shringarr Fashion Studio kundan hair piece for women HA264.,HA264,1500,HA264-1500 (2).jpg,"HA264-1500 (4).jpg, HA264-1500 (8).jpg, HA264-1500 (10).jpg",1,,,,"•Kundan hair accessory with gold, red, green & moti combination.
•This will match well with lehengas and heavy ethnic outfits.
•Style you hair with this hair accessory.
•Comes with attached pearl strings.",,,,"Gold, White, Red, Green",,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,3,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan/Polki, Pearl","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,1,1 Hair Acessory,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
Sri Shringarr Fashion Studio kundan hair piece for women HA794.,HA794,1500,HA794-1500 (4).jpg,"HA794ON-1100 (10).jpg, HA794ON-1100 (2).jpg, HA794ON-1100 (3).jpg",1,,,,"•Kundan hair accessory with gold, red, green & moti combination.
•This will match well with lehengas and heavy ethnic outfits.
•Style you hair with this hair accessory.",,,,"Gold, White, Red, Green",,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,2,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan/Polki, Pearl","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,1,1 Hair Acessory,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
Sri Shringarr Fashion Studio kundan hair piece for women HA854A.,HA854A,1000,HA854A-1000 (4).jpg,"HA854A-1000 (6).jpg, HA854A-1000 (2).jpg, HA854A-1000 (8).jpg",1,,,,"•Kundan hair accessory with gold, red & moti combination.
•This will match well with lehengas and heavy ethnic outfits.
•Style you hair with this hair accessory.
•Comes with attached pearl strings.",,,,"Gold, White, Red",,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,2,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan/Polki, Pearl, Zircon","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,1,1 Hair Acessory,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
Sri Shringarr Fashion Studio kundan hair piece for women HA863.,HA863,1800,HA863-1800 (2).jpg,"HA863-1800 (4).jpg, HA863-1800 (7).jpg, HA863-1800 (9).jpg",1,,,,"•Kundan hair accessory with gold, pink & moti combination.
•This will match well with lehengas and heavy ethnic outfits.
•Style you hair with this hair accessory.
•Comes with attached pearl strings.",,,,"Gold, White, Pink",,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan/Polki, Pearl, Zircon","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,1,1 Hair Acessory,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
Sri Shringarr Fashion Studio kundan hair piece for women HA864.,HA864,1500,HA864-1500 (8).jpg,"HA864-1500 (10).jpg, HA864-1500 (1).jpg, HA864-1500 (2).jpg",1,,,,"•Kundan hair accessory with gold, red, green & moti combination.
•This will match well with lehengas and heavy ethnic outfits.
•Style you hair with this hair accessory.
•Comes with attached pearl strings.",,,,"Gold, White, Red, Green",,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,5,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan/Polki, Pearl, Zircon","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,1,1 Hair Acessory,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
Sri Shringarr Fashion Studio kundan hair piece for women HA262.,HA262,1500,HA262-1500 (4).jpg,"HA262-1500 (6).jpg, HA262ON-1500 (2).jpg, HA262ON-1500 (4).jpg",1,,,,"•Kundan hair accessory with gold, red, green & moti combination.
•This will match well with lehengas and heavy ethnic outfits.
•Style you hair with this hair accessory.
•Comes with attached pearl strings.",,,,"Gold, White, Red, Green",,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan/Polki, Pearl, Zircon","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,1,1 Hair Acessory,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
Sri Shringarr Fashion Studio kundan hair piece for women HA898.,HA898,4000,HA898-4000 (7).jpg,"HA898-4000 (1).jpg, HA898-4000 (12).jpg, HA898-4000 (14).jpg",1,,,,"•Kundan hair accessory with gold, red, green & moti combination.
•This will match well with lehengas and heavy ethnic outfits.
•Style you hair with this hair accessory.
•Comes with attached pearl strings.",,,,"Gold, White, Red, Green",,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,3,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan/Polki, Pearl, Zircon","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,1,1 Hair Acessory,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
Sri Shringarr Fashion Studio kundan hair piece for women HA902.,HA902,3500,HA902-3500 (9).jpg,"HA902-3500 (11).jpg, HA902-3500 (2).jpg, HA902-3500 (8).jpg",1,,,,"•Kundan hair accessory with gold, red & moti combination.
•This will match well with lehengas and heavy ethnic outfits.
•Style you hair with this hair accessory.
•Comes with attached pearl strings.",,,,"Gold, White, Red, Green",,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,3,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan/Polki, Pearl","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,1,1 Hair Acessory,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
Sri Shringarr Fashion Fancy Hair Accessory/Hair Brooch/Hair Jewellery  for Women.HA262ON,HA262ON,1500,HA262ON-1500 (10).jpg,"HA262ON-1500 (2).jpg, HA262ON-1500 (4).jpg, HA262ON-1500 (6).jpg",1,,,,"•Sri Shringarr Fashion Womens  Hair Accessory/Hair Brooch/Hair Jewellery  designed by Yosshita & Neha. 
•Look feminine and elegant by adorning this in your hairstyle.
•Featuring attractive designs, this Hair Accessory/Hair Brooch/Hair Jewellery can look beautiful and can be tried with different hairstyles.
•So enhance your style quotient on almost any occasion by wearing this  Hair Accessory/Hair Brooch/Hair Jewellery . 
•These  are studded with Semi Precious Kundan & Pearls & Stones.
•It is flexible & easy to use . 
•Can be used by Newbies & Professionals as well. 
•Be creative to use in various type of hairstyles & give an elegant touch to your attire. 
•This has been intricately designed for all the hairstylists.",,,,"Gold, White, Green & Red",,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,41,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan,  Pearls & Stones","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,1,1 Hair Accessory/Hair Brooch/Hair Jewellery,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
